frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
271,5.59,5.53,2.42,2.41,7.38,1.33,14.67,-0.07,0.05,0.11
272,5.58,5.52,2.42,2.41,7.37,1.33,14.67,-0.07,0.05,0.11
273,5.58,5.52,2.41,2.4,7.39,1.33,14.67,-0.07,0.05,0.11
274,5.58,5.52,2.42,2.41,7.38,1.32,14.69,-0.07,0.049,0.11
275,5.57,5.51,2.42,2.41,7.38,1.32,14.7,-0.07,0.05,0.11
276,5.57,5.51,2.43,2.42,7.38,1.32,14.69,-0.07,0.049,0.11
277,5.57,5.51,2.43,2.42,7.37,1.32,14.66,-0.07,0.049,0.11
278,5.57,5.51,2.43,2.42,7.37,1.32,14.66,-0.07,0.049,0.11
279,5.57,5.51,2.41,2.4,7.39,1.32,14.67,-0.07,0.05,0.11
280,5.57,5.51,2.41,2.4,7.39,1.32,14.67,-0.07,0.05,0.11
281,5.59,5.53,2.42,2.41,7.37,1.33,14.65,-0.07,0.048,0.11
282,5.58,5.53,2.42,2.42,7.39,1.33,14.69,-0.07,0.049,0.11
283,5.58,5.52,2.43,2.42,7.38,1.33,14.65,-0.07,0.05,0.11
284,5.59,5.53,2.42,2.41,7.37,1.33,14.65,-0.07,0.049,0.11
285,5.58,5.52,2.42,2.41,7.38,1.33,14.71,-0.07,0.05,0.11
286,5.59,5.53,2.42,2.42,7.36,1.33,14.66,-0.07,0.049,0.11
287,5.59,5.53,2.42,2.42,7.37,1.33,14.72,-0.07,0.049,0.11
288,5.59,5.53,2.42,2.41,7.36,1.33,14.65,-0.07,0.049,0.11
289,5.59,5.53,2.42,2.42,7.36,1.33,14.67,-0.07,0.049,0.11
290,5.59,5.53,2.42,2.41,7.36,1.33,14.7,-0.07,0.049,0.11
291,5.58,5.52,2.43,2.42,7.38,1.33,14.69,-0.07,0.049,0.11
292,5.58,5.52,2.43,2.42,7.37,1.33,14.66,-0.07,0.049,0.11
293,5.58,5.52,2.42,2.41,7.37,1.33,14.67,-0.07,0.049,0.11
294,5.59,5.53,2.42,2.42,7.36,1.33,14.66,-0.07,0.049,0.11
295,5.59,5.53,2.42,2.41,7.37,1.33,14.66,-0.07,0.048,0.11
296,5.59,5.53,2.42,2.41,7.36,1.33,14.68,-0.07,0.049,0.11
297,5.59,5.53,2.42,2.41,7.36,1.33,14.65,-0.07,0.049,0.11
298,5.59,5.53,2.43,2.42,7.36,1.33,14.66,-0.07,0.049,0.11
299,5.59,5.53,2.43,2.42,7.36,1.33,14.66,-0.07,0.048,0.11
300,5.59,5.53,2.42,2.41,7.37,1.33,14.66,-0.07,0.049,0.11
301,5.58,5.52,2.42,2.41,7.38,1.33,14.71,-0.07,0.05,0.11
302,5.58,5.53,2.43,2.42,7.38,1.33,14.65,-0.07,0.049,0.11
